Episode 010 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved 
Episode 011 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved 
Episode 012 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved 
Episode 013 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved 
Episode 014 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved 
Episode 015 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved 
Episode 016 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved 
Episode 017 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved 
Episode 018 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved 
Episode 019 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved 
Episode 020 | steps=100 | base= -2.00 | shaped= -2.00 | together= 4.0/step (100.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=0.0001 | entropy=0.000 | saved




Episode 001 | steps=100 | base= -24.10 | shaped= -5.56 | together= 3.0/step ( 75.0%) | coal_bonus= 9.60 | coop_attackers= 120 | loss=-0.0626 | entropy=2.968 | saved 
Episode 002 | steps=100 | base= -20.50 | shaped= -8.94 | together= 3.3/step ( 83.5%) | coal_bonus= 6.08 | coop_attackers= 76 | loss=-0.0743 | entropy=2.994 | saved 
Episode 003 | steps=100 | base= -22.10 | shaped= -12.88 | together= 3.1/step ( 76.5%) | coal_bonus= 5.12 | coop_attackers= 64 | loss=-0.0796 | entropy=2.993 | saved 
Episode 004 | steps=100 | base= -23.30 | shaped= -11.36 | together= 2.7/step ( 68.0%) | coal_bonus= 6.56 | coop_attackers= 82 | loss=-0.0432 | entropy=2.992 | saved 
Episode 005 | steps=100 | base= -22.30 | shaped= -13.02 | together= 2.5/step ( 62.5%) | coal_bonus= 5.60 | coop_attackers= 70 | loss=-0.0380 | entropy=3.003 | saved 
Episode 006 | steps=100 | base= -18.60 | shaped= -13.33 | together= 2.1/step ( 53.5%) | coal_bonus= 2.72 | coop_attackers= 34 | loss=-0.0151 | entropy=3.006 | saved 
Episode 007 | steps=100 | base= -18.90 | shaped= -13.50 | together= 2.0/step ( 49.0%) | coal_bonus= 4.16 | coop_attackers= 52 | loss=-0.0015 | entropy=3.007 | saved 
Episode 008 | steps=100 | base= -18.00 | shaped= -11.71 | together= 3.1/step ( 77.0%) | coal_bonus= 2.88 | coop_attackers= 36 | loss=0.0175 | entropy=3.008 | saved 
Episode 009 | steps=100 | base= -16.10 | shaped= -12.51 | together= 2.8/step ( 71.0%) | coal_bonus= 1.60 | coop_attackers= 20 | loss=0.0197 | entropy=2.997 | saved 
Episode 010 | steps=100 | base= -16.70 | shaped= -8.36 | together= 2.5/step ( 61.5%) | coal_bonus= 4.32 | coop_attackers= 54 | loss=0.0358 | entropy=2.993 | saved 
Episode 011 | steps=100 | base= -15.80 | shaped= -9.93 | together= 2.5/step ( 61.5%) | coal_bonus= 2.88 | coop_attackers= 36 | loss=0.0184 | entropy=2.984 | saved 
Episode 012 | steps=100 | base= -15.80 | shaped= -10.65 | together= 2.1/step ( 53.5%) | coal_bonus= 3.68 | coop_attackers= 46 | loss=0.0070 | entropy=2.984 | saved 
Episode 013 | steps=100 | base= -13.30 | shaped= -6.81 | together= 3.1/step ( 76.5%) | coal_bonus= 2.40 | coop_attackers= 30 | loss=0.0289 | entropy=2.974 | saved 
Episode 014 | steps=100 | base= -15.40 | shaped= -8.18 | together= 3.3/step ( 83.0%) | coal_bonus= 3.04 | coop_attackers= 38 | loss=-0.0036 | entropy=2.966 | saved 
Episode 015 | steps=100 | base= -13.10 | shaped= -7.70 | together= 2.7/step ( 66.5%) | coal_bonus= 3.20 | coop_attackers= 40 | loss=0.0073 | entropy=2.947 | saved 
Episode 016 | steps=100 | base= -11.20 | shaped= -6.16 | together= 3.6/step ( 89.0%) | coal_bonus= 1.28 | coop_attackers= 16 | loss=0.0098 | entropy=2.931 | saved 
Episode 017 | steps=100 | base= -9.20 | shaped= -0.87 | together= 3.7/step ( 92.0%) | coal_bonus= 1.92 | coop_attackers= 24 | loss=0.0198 | entropy=2.937 | saved 
Episode 018 | steps=100 | base= -10.00 | shaped= -9.16 | together= 2.7/step ( 67.5%) | coal_bonus= 0.64 | coop_attackers= 8 | loss=-0.0431 | entropy=2.910 | saved 
Episode 019 | steps=100 | base= -9.20 | shaped= -7.71 | together= 2.5/step ( 62.5%) | coal_bonus= 0.48 | coop_attackers= 6 | loss=-0.0042 | entropy=2.849 | saved 
Episode 020 | steps=100 | base= -6.60 | shaped= -3.67 | together= 2.9/step ( 73.0%) | coal_bonus= 0.48 | coop_attackers= 6 | loss=0.0073 | entropy=2.779 | saved





Episode 021 | steps=100 | base= -8.10 | shaped= -6.12 | together= 3.0/step ( 75.5%) | coal_bonus= 0.80 | coop_attackers= 10 | loss=-0.0759 | entropy=2.784 | saved 
Episode 022 | steps=100 | base= -8.10 | shaped= -9.32 | together= 2.2/step ( 54.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0782 | entropy=2.795 | saved 
Episode 023 | steps=100 | base= -7.50 | shaped= -8.15 | together= 2.0/step ( 49.0%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0658 | entropy=2.821 | saved 
Episode 024 | steps=100 | base= -5.90 | shaped= -5.74 | together= 2.7/step ( 66.5%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0634 | entropy=2.820 | saved 
Episode 025 | steps=100 | base= -5.10 | shaped= -2.83 | together= 3.4/step ( 85.5%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0507 | entropy=2.818 | saved 
Episode 026 | steps=100 | base= -7.20 | shaped= -3.63 | together= 3.7/step ( 93.5%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0753 | entropy=2.845 | saved 
Episode 027 | steps=100 | base= -6.50 | shaped= -5.58 | together= 2.5/step ( 63.0%) | coal_bonus= 0.64 | coop_attackers= 8 | loss=-0.0766 | entropy=2.858 | saved 
Episode 028 | steps=100 | base= -6.40 | shaped= -6.06 | together= 3.1/step ( 76.5%) | coal_bonus= 0.48 | coop_attackers= 6 | loss=-0.0795 | entropy=2.841 | saved 
Episode 029 | steps=100 | base= -7.80 | shaped= -6.11 | together= 2.8/step ( 69.5%) | coal_bonus= 0.64 | coop_attackers= 8 | loss=-0.0820 | entropy=2.859 | saved 
Episode 030 | steps=100 | base= -7.20 | shaped= -7.25 | together= 2.0/step ( 50.0%) | coal_bonus= 0.80 | coop_attackers= 10 | loss=-0.0753 | entropy=2.847 | saved 
Episode 031 | steps=100 | base= -6.60 | shaped= -4.25 | together= 3.0/step ( 74.5%) | coal_bonus= 0.48 | coop_attackers= 6 | loss=-0.0621 | entropy=2.852 | saved 
Episode 032 | steps=100 | base= -6.90 | shaped= -6.78 | together= 2.6/step ( 65.0%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0818 | entropy=2.828 | saved 
Episode 033 | steps=100 | base= -5.70 | shaped= -6.30 | together= 2.6/step ( 65.0%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0807 | entropy=2.810 | saved 
Episode 034 | steps=100 | base= -5.20 | shaped= -1.96 | together= 3.2/step ( 80.0%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0511 | entropy=2.819 | saved 
Episode 035 | steps=100 | base= -5.90 | shaped= -3.44 | together= 3.0/step ( 74.5%) | coal_bonus= 0.80 | coop_attackers= 10 | loss=-0.0705 | entropy=2.829 | saved 
Episode 036 | steps=100 | base= -6.30 | shaped= -4.65 | together= 3.2/step ( 79.5%) | coal_bonus= 0.48 | coop_attackers= 6 | loss=-0.0782 | entropy=2.831 | saved 
Episode 037 | steps=100 | base= -6.40 | shaped= -5.78 | together= 2.7/step ( 66.5%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0832 | entropy=2.845 | saved 
Episode 038 | steps=100 | base= -5.90 | shaped= -6.02 | together= 2.2/step ( 55.0%) | coal_bonus= 0.64 | coop_attackers= 8 | loss=-0.0737 | entropy=2.826 | saved 
Episode 039 | steps=100 | base= -6.10 | shaped= -7.35 | together= 2.8/step ( 70.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0899 | entropy=2.803 | saved 
Episode 040 | steps=100 | base= -5.00 | shaped= -3.10 | together= 3.2/step ( 81.0%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0674 | entropy=2.810 | saved




Episode 041 | steps=100 | base= -6.50 | shaped= -4.89 | together= 3.1/step ( 77.5%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0795 | entropy=2.861 | saved 
Episode 042 | steps=100 | base= -6.60 | shaped= -6.55 | together= 2.4/step ( 60.0%) | coal_bonus= 0.48 | coop_attackers= 6 | loss=-0.0849 | entropy=2.846 | saved 
Episode 043 | steps=100 | base= -4.60 | shaped= -5.77 | together= 2.2/step ( 55.5%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0736 | entropy=2.836 | saved 
Episode 044 | steps=100 | base= -6.90 | shaped= -6.51 | together= 3.2/step ( 80.5%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0923 | entropy=2.817 | saved 
Episode 045 | steps=100 | base= -4.20 | shaped= -5.25 | together= 2.4/step ( 60.5%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0736 | entropy=2.829 | saved 
Episode 046 | steps=100 | base= -6.40 | shaped= -5.57 | together= 2.9/step ( 71.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0818 | entropy=2.827 | saved 
Episode 047 | steps=100 | base= -5.70 | shaped= -6.08 | together= 2.5/step ( 62.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0796 | entropy=2.817 | saved 
Episode 048 | steps=100 | base= -6.00 | shaped= -6.61 | together= 2.4/step ( 59.5%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0806 | entropy=2.810 | saved 
Episode 049 | steps=100 | base= -4.80 | shaped= -4.55 | together= 3.1/step ( 78.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0729 | entropy=2.805 | saved 
Episode 050 | steps=100 | base= -5.60 | shaped= -4.68 | together= 3.0/step ( 74.0%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0772 | entropy=2.830 | saved 
Episode 051 | steps=100 | base= -5.40 | shaped= -4.16 | together= 3.4/step ( 84.5%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0840 | entropy=2.833 | saved 
Episode 052 | steps=100 | base= -5.20 | shaped= -7.89 | together= 1.8/step ( 45.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0936 | entropy=2.830 | saved 
Episode 053 | steps=100 | base= -5.70 | shaped= -7.90 | together= 2.0/step ( 50.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0802 | entropy=2.816 | saved 
Episode 054 | steps=100 | base= -4.50 | shaped= -6.18 | together= 2.3/step ( 57.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0712 | entropy=2.795 | saved 
Episode 055 | steps=100 | base= -5.00 | shaped= -5.06 | together= 2.9/step ( 71.5%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0744 | entropy=2.816 | saved 
Episode 056 | steps=100 | base= -6.40 | shaped= -3.10 | together= 3.1/step ( 76.5%) | coal_bonus= 0.48 | coop_attackers= 6 | loss=-0.0630 | entropy=2.839 | saved 
Episode 057 | steps=100 | base= -5.40 | shaped= -4.67 | together= 2.7/step ( 67.5%) | coal_bonus= 0.48 | coop_attackers= 6 | loss=-0.0807 | entropy=2.843 | saved 
Episode 058 | steps=100 | base= -6.70 | shaped= -5.68 | together= 3.1/step ( 77.0%) | coal_bonus= 0.48 | coop_attackers= 6 | loss=-0.0890 | entropy=2.827 | saved 
Episode 059 | steps=100 | base= -5.10 | shaped= -5.27 | together= 2.5/step ( 63.0%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0768 | entropy=2.818 | saved 
Episode 060 | steps=100 | base= -5.30 | shaped= -6.16 | together= 2.6/step ( 64.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0844 | entropy=2.819 | saved



Episode 061 | steps=100 | base= -4.60 | shaped= -3.84 | together= 2.9/step ( 72.0%) | coal_bonus= 0.64 | coop_attackers= 8 | loss=-0.0428 | entropy=2.831 | saved 
Episode 062 | steps=100 | base= -5.10 | shaped= -5.30 | together= 2.6/step ( 64.5%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0538 | entropy=2.834 | saved 
Episode 063 | steps=100 | base= -5.00 | shaped= -5.21 | together= 2.5/step ( 63.0%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0469 | entropy=2.836 | saved 
Episode 064 | steps=100 | base= -5.20 | shaped= -7.54 | together= 2.0/step ( 49.5%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0566 | entropy=2.796 | saved 
Episode 065 | steps=100 | base= -4.50 | shaped= -4.85 | together= 2.8/step ( 70.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0453 | entropy=2.779 | saved 
Episode 066 | steps=100 | base= -4.70 | shaped= -4.48 | together= 3.0/step ( 75.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0531 | entropy=2.770 | saved 
Episode 067 | steps=100 | base= -3.80 | shaped= -4.22 | together= 3.0/step ( 74.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0446 | entropy=2.747 | saved 
Episode 068 | steps=100 | base= -4.00 | shaped= -4.97 | together= 2.7/step ( 68.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0568 | entropy=2.750 | saved 
Episode 069 | steps=100 | base= -4.60 | shaped= -5.64 | together= 2.4/step ( 61.0%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0576 | entropy=2.756 | saved 
Episode 070 | steps=100 | base= -4.00 | shaped= -3.25 | together= 3.2/step ( 80.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0468 | entropy=2.738 | saved 
Episode 071 | steps=100 | base= -3.60 | shaped= -7.19 | together= 1.6/step ( 40.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0535 | entropy=2.745 | saved 
Episode 072 | steps=100 | base= -4.00 | shaped= -3.99 | together= 3.1/step ( 77.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0485 | entropy=2.747 | saved 
Episode 073 | steps=100 | base= -3.80 | shaped= -5.03 | together= 2.6/step ( 65.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0544 | entropy=2.748 | saved 
Episode 074 | steps=100 | base= -4.70 | shaped= -3.76 | together= 2.8/step ( 69.0%) | coal_bonus= 0.32 | coop_attackers= 4 | loss=-0.0458 | entropy=2.761 | saved 
Episode 075 | steps=100 | base= -4.00 | shaped= -3.00 | together= 3.4/step ( 85.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0461 | entropy=2.744 | saved 
Episode 076 | steps=100 | base= -4.10 | shaped= -4.49 | together= 3.1/step ( 78.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0597 | entropy=2.712 | saved 
Episode 077 | steps=100 | base= -3.50 | shaped= -3.83 | together= 2.9/step ( 72.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0489 | entropy=2.727 | saved 
Episode 078 | steps=100 | base= -3.70 | shaped= -5.99 | together= 2.2/step ( 56.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0587 | entropy=2.709 | saved 
Episode 079 | steps=100 | base= -3.40 | shaped= -4.38 | together= 2.6/step ( 64.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0440 | entropy=2.713 | saved 
Episode 080 | steps=100 | base= -4.10 | shaped= -4.63 | together= 2.4/step ( 61.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0426 | entropy=2.722 | saved





Episode 081 | steps=100 | base= -3.50 | shaped= -4.28 | together= 2.7/step ( 68.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0559 | entropy=2.696 | saved 
Episode 082 | steps=100 | base= -3.30 | shaped= -3.08 | together= 3.2/step ( 81.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0539 | entropy=2.709 | saved 
Episode 083 | steps=100 | base= -3.80 | shaped= -2.78 | together= 3.6/step ( 89.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0570 | entropy=2.703 | saved 
Episode 084 | steps=100 | base= -3.90 | shaped= -5.36 | together= 2.6/step ( 64.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0606 | entropy=2.683 | saved 
Episode 085 | steps=100 | base= -2.90 | shaped= -3.23 | together= 3.0/step ( 75.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0514 | entropy=2.698 | saved 
Episode 086 | steps=100 | base= -3.30 | shaped= -3.20 | together= 3.2/step ( 80.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0516 | entropy=2.700 | saved 
Episode 087 | steps=100 | base= -2.90 | shaped= -4.72 | together= 2.6/step ( 65.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0585 | entropy=2.707 | saved 
Episode 088 | steps=100 | base= -3.90 | shaped= -4.04 | together= 2.9/step ( 73.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0574 | entropy=2.730 | saved 
Episode 089 | steps=100 | base= -3.70 | shaped= -5.07 | together= 2.7/step ( 68.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0599 | entropy=2.696 | saved 
Episode 090 | steps=100 | base= -3.40 | shaped= -4.39 | together= 2.7/step ( 67.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0517 | entropy=2.693 | saved 
Episode 091 | steps=100 | base= -3.60 | shaped= -3.32 | together= 3.3/step ( 82.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0604 | entropy=2.687 | saved 
Episode 092 | steps=100 | base= -3.90 | shaped= -4.20 | together= 2.9/step ( 73.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0581 | entropy=2.660 | saved 
Episode 093 | steps=100 | base= -2.90 | shaped= -4.70 | together= 2.4/step ( 59.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0549 | entropy=2.667 | saved 
Episode 094 | steps=100 | base= -3.60 | shaped= -3.93 | together= 2.9/step ( 73.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0518 | entropy=2.676 | saved 
Episode 095 | steps=100 | base= -3.10 | shaped= -3.82 | together= 2.8/step ( 69.0%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0489 | entropy=2.668 | saved 
Episode 096 | steps=100 | base= -2.40 | shaped= -3.93 | together= 2.6/step ( 64.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0512 | entropy=2.691 | saved 
Episode 097 | steps=100 | base= -3.30 | shaped= -3.88 | together= 3.0/step ( 74.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0537 | entropy=2.704 | saved 
Episode 098 | steps=100 | base= -3.10 | shaped= -3.82 | together= 2.8/step ( 71.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0537 | entropy=2.711 | saved 
Episode 099 | steps=100 | base= -3.30 | shaped= -2.56 | together= 3.6/step ( 89.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0570 | entropy=2.714 | saved 
Episode 100 | steps=100 | base= -3.60 | shaped= -4.92 | together= 2.7/step ( 66.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0597 | entropy=2.723 | saved




Episode 081 | steps=100 | base= -3.50 | shaped= -4.28 | together= 2.7/step ( 68.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0559 | entropy=2.696 | saved 
Episode 082 | steps=100 | base= -3.30 | shaped= -3.08 | together= 3.2/step ( 81.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0539 | entropy=2.709 | saved 
Episode 083 | steps=100 | base= -3.80 | shaped= -2.78 | together= 3.6/step ( 89.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0570 | entropy=2.703 | saved 
Episode 084 | steps=100 | base= -3.90 | shaped= -5.36 | together= 2.6/step ( 64.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0606 | entropy=2.683 | saved 
Episode 085 | steps=100 | base= -2.90 | shaped= -3.23 | together= 3.0/step ( 75.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0514 | entropy=2.698 | saved 
Episode 086 | steps=100 | base= -3.30 | shaped= -3.20 | together= 3.2/step ( 80.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0516 | entropy=2.700 | saved 
Episode 087 | steps=100 | base= -2.90 | shaped= -4.72 | together= 2.6/step ( 65.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0585 | entropy=2.707 | saved 
Episode 088 | steps=100 | base= -3.90 | shaped= -4.04 | together= 2.9/step ( 73.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0574 | entropy=2.730 | saved 
Episode 089 | steps=100 | base= -3.70 | shaped= -5.07 | together= 2.7/step ( 68.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0599 | entropy=2.696 | saved 
Episode 090 | steps=100 | base= -3.40 | shaped= -4.39 | together= 2.7/step ( 67.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0517 | entropy=2.693 | saved 
Episode 091 | steps=100 | base= -3.60 | shaped= -3.32 | together= 3.3/step ( 82.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0604 | entropy=2.687 | saved 
Episode 092 | steps=100 | base= -3.90 | shaped= -4.20 | together= 2.9/step ( 73.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0581 | entropy=2.660 | saved 
Episode 093 | steps=100 | base= -2.90 | shaped= -4.70 | together= 2.4/step ( 59.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0549 | entropy=2.667 | saved 
Episode 094 | steps=100 | base= -3.60 | shaped= -3.93 | together= 2.9/step ( 73.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0518 | entropy=2.676 | saved 
Episode 095 | steps=100 | base= -3.10 | shaped= -3.82 | together= 2.8/step ( 69.0%) | coal_bonus= 0.16 | coop_attackers= 2 | loss=-0.0489 | entropy=2.668 | saved 
Episode 096 | steps=100 | base= -2.40 | shaped= -3.93 | together= 2.6/step ( 64.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0512 | entropy=2.691 | saved 
Episode 097 | steps=100 | base= -3.30 | shaped= -3.88 | together= 3.0/step ( 74.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0537 | entropy=2.704 | saved 
Episode 098 | steps=100 | base= -3.10 | shaped= -3.82 | together= 2.8/step ( 71.0%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0537 | entropy=2.711 | saved 
Episode 099 | steps=100 | base= -3.30 | shaped= -2.56 | together= 3.6/step ( 89.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0570 | entropy=2.714 | saved 
Episode 100 | steps=100 | base= -3.60 | shaped= -4.92 | together= 2.7/step ( 66.5%) | coal_bonus= 0.00 | coop_attackers= 0 | loss=-0.0597 | entropy=2.723 | saved


Episode 101 | steps=100 | base=  -33.00 | shaped=   -5.86 | together= 30.5/step ( 95.3%) | coal_bonus=   6.88 | coop_attackers=   69 | loss=-0.0474 | entropy=2.752 | saved
Episode 102 | steps=100 | base=  -45.50 | shaped=    8.86 | together= 30.4/step ( 95.2%) | coal_bonus=  25.12 | coop_attackers=  200 | loss=-0.0527 | entropy=2.813 | saved
Episode 103 | steps=100 | base=  -59.60 | shaped=   12.89 | together= 30.4/step ( 95.1%) | coal_bonus=  42.08 | coop_attackers=  315 | loss=-0.0544 | entropy=2.896 | saved
Episode 104 | steps=100 | base=  -96.60 | shaped=   36.02 | together= 30.7/step ( 96.0%) | coal_bonus=  92.80 | coop_attackers=  612 | loss=-0.0474 | entropy=2.980 | saved
Episode 105 | steps=100 | base= -103.90 | shaped=   12.12 | together= 30.7/step ( 96.0%) | coal_bonus=  85.92 | coop_attackers=  565 | loss=-0.0690 | entropy=3.008 | saved
Episode 106 | steps=100 | base= -114.50 | shaped=    3.22 | together= 30.9/step ( 96.7%) | coal_bonus=  89.76 | coop_attackers=  589 | loss=-0.0663 | entropy=3.015 | saved
Episode 107 | steps=100 | base= -120.00 | shaped=    1.60 | together= 31.2/step ( 97.5%) | coal_bonus=  92.64 | coop_attackers=  619 | loss=-0.0685 | entropy=3.017 | saved
Episode 108 | steps=100 | base= -111.20 | shaped=    0.37 | together= 30.7/step ( 96.1%) | coal_bonus=  84.48 | coop_attackers=  565 | loss=-0.0579 | entropy=3.006 | saved
Episode 109 | steps=100 | base= -119.50 | shaped=   24.22 | together= 30.5/step ( 95.3%) | coal_bonus= 107.52 | coop_attackers=  707 | loss=-0.0488 | entropy=3.019 | saved
Episode 110 | steps=100 | base= -121.20 | shaped=   18.49 | together= 31.1/step ( 97.3%) | coal_bonus= 104.64 | coop_attackers=  684 | loss=-0.0578 | entropy=3.021 | saved
Episode 111 | steps=100 | base= -133.80 | shaped=   38.06 | together= 30.6/step ( 95.8%) | coal_bonus= 130.72 | coop_attackers=  836 | loss=-0.0441 | entropy=3.025 | saved
Episode 112 | steps=100 | base= -139.90 | shaped=   75.31 | together= 31.2/step ( 97.5%) | coal_bonus= 157.60 | coop_attackers=  996 | loss=-0.0184 | entropy=3.023 | saved
Episode 113 | steps=100 | base= -150.40 | shaped=   51.85 | together= 30.9/step ( 96.5%) | coal_bonus= 151.84 | coop_attackers=  966 | loss=-0.0449 | entropy=3.020 | saved
Episode 114 | steps=100 | base= -140.10 | shaped=  -13.65 | together= 30.7/step ( 95.9%) | coal_bonus= 102.24 | coop_attackers=  675 | loss=-0.0979 | entropy=3.027 | saved
Episode 115 | steps=100 | base= -144.70 | shaped=   58.12 | together= 30.5/step ( 95.3%) | coal_bonus= 151.84 | coop_attackers=  966 | loss=-0.0315 | entropy=3.023 | saved
Episode 116 | steps=100 | base= -136.70 | shaped=   12.36 | together= 31.0/step ( 97.0%) | coal_bonus= 114.72 | coop_attackers=  741 | loss=-0.0706 | entropy=3.025 | saved
